__time,/pcl_pose/header/stamp/nanosec,/pcl_pose/header/stamp/sec,/pcl_pose/pose/pose/orientation/w,/pcl_pose/pose/pose/orientation/x,/pcl_pose/pose/pose/orientation/y,/pcl_pose/pose/pose/orientation/z,/pcl_pose/pose/pose/position/x,/pcl_pose/pose/pose/position/y,/pcl_pose/pose/pose/position/z
1730697626.15746,786004480,1728187214,0.799358556,0.005460782,0.018016698,0.600559302,-1.242495656,3.023029089,-0.01438957
1730697626.2509,886848256,1728187214,0.810500835,0.004335485,0.018910782,0.585416049,-1.221947074,3.086276531,-0.008062443
1730697626.3522,987707904,1728187214,0.822222018,0.003910259,0.018808045,0.568842613,-1.199311852,3.117362022,-0.009556783
1730697626.55995,189443584,1728187215,0.8453534,0.002410289,0.018971362,0.533865043,-1.142810464,3.206706762,-0.021249935
1730697626.65459,290283520,1728187215,0.857010958,-0.000853949,0.020883911,0.514874109,-1.117151141,3.260131121,-0.027761765
1730697626.76299,391280896,1728187215,0.869976927,0.001358571,0.018553364,0.492741372,-1.087840676,3.291904926,-0.020476352
1730697627.18111,794578944,1728187215,0.886952936,-0.001273975,0.022381307,0.461315474,-0.88429749,3.359366179,-0.041463222
1730697627.42371,996312320,1728187215,0.908177726,0.000567947,0.020844342,0.418065054,-0.346456587,3.976653337,-0.086454183
1730697627.52386,97171712,1728187216,0.953267071,-0.003035375,0.014110377,0.301783995,-0.865981042,3.501924515,-0.027328402
1730697627.56837,198027776,1728187216,0.961086045,-0.004491473,0.014794195,0.275816219,-0.83848983,3.457480669,-0.047199719
1730697627.6705,298913280,1728187216,0.967106294,-0.005062362,0.014071525,0.253932693,-0.805045724,3.486791611,-0.022529921
1730697627.75932,399770624,1728187216,0.970879145,-0.004333275,0.011969574,0.239231387,-0.792621374,3.493527651,-0.046606991
1730697627.86095,500592384,1728187216,0.974685796,-0.004638697,0.013355323,0.223131652,-0.737553298,3.512868881,-0.031796895
1730697627.96975,601470464,1728187216,0.978707422,-0.005168756,0.013885057,0.204724857,-0.699614167,3.505691767,-0.041654862
1730697628.17053,803262464,1728187216,0.986012059,-0.00574078,0.015871466,0.165817285,-0.621159792,3.550018787,-0.035678532
1730697628.26628,904031232,1728187216,0.989064159,-0.006724636,0.019045387,0.146096393,-0.580674589,3.540123701,-0.059218321
1730697628.37439,4901120,1728187217,0.99302253,-0.006954698,0.016850756,0.116507143,-0.557905495,3.538209677,-0.033019055
1730697628.61129,206648320,1728187217,0.998661218,-0.007999589,0.016111907,0.04849909,-0.537796676,3.524124146,-0.05728085
1730697628.66767,307513088,1728187217,0.999643575,-0.009829065,0.018070892,0.017016365,-0.522831619,3.52706027,-0.060821
1730697628.87512,509234432,1728187217,0.999558463,-0.010875945,0.013593116,-0.024078725,-0.476882011,3.559512138,-0.061667193
1730697629.17552,811794688,1728187217,0.997427978,-0.013001919,0.012450106,-0.069378456,-0.405179292,3.579887152,-0.058451232
1730697629.27441,912651520,1728187217,0.996600834,-0.01366441,0.013127347,-0.080172722,-0.387479752,3.588523865,-0.059256826
1730697629.47309,114349312,1728187218,0.99542037,-0.015859899,0.018529311,-0.092430308,-0.352438927,3.595179796,-0.061148021
1730697629.67501,316063488,1728187218,0.995109371,-0.015770263,0.015705132,-0.096239118,-0.302028358,3.601947069,-0.070136875
1730697629.77134,416928512,1728187218,0.995101532,-0.016497715,0.018811345,-0.095639417,-0.283676535,3.615605831,-0.0772544
1730697629.8826,517772032,1728187218,0.995257112,-0.016729162,0.02224532,-0.093212464,-0.238021642,3.64696312,-0.064117618
1730697629.97746,618665472,1728187218,0.995717303,-0.016905764,0.01932788,-0.088812449,-0.217529193,3.633662462,-0.077023022
1730697630.07492,719489792,1728187218,0.996339872,-0.016674394,0.019931498,-0.081434354,-0.197985813,3.647909403,-0.058712102
1730697630.27798,921223424,1728187218,0.998005958,-0.017514326,0.018573917,-0.057726431,-0.160730466,3.677184343,-0.063137613
1730697630.41213,22192896,1728187219,0.998736753,-0.017248105,0.013785808,-0.04513699,-0.142400071,3.687375307,-0.059596546
1730697630.49163,122964480,1728187219,0.999254575,-0.016263104,0.018225881,-0.029893655,-0.129966602,3.652715921,-0.104635499
1730697630.58285,223858176,1728187219,0.999278568,-0.015979309,0.019695163,-0.028267884,-0.156411722,3.59852314,-0.060908068
1730697630.68076,324640768,1728187219,0.999322505,-0.016368758,0.016243622,-0.028683015,-0.149298072,3.610537052,-0.068293713
1730697630.78046,425552128,1728187219,0.999308481,-0.015967314,0.017510051,-0.028652642,-0.15019542,3.597083807,-0.074923173
1730697630.87953,526371840,1728187219,0.999319344,-0.016116117,0.016624831,-0.028718472,-0.151705712,3.602332115,-0.066749953
1730697630.9834,627219712,1728187219,0.99931332,-0.015877891,0.017536381,-0.02851729,-0.153243497,3.605718136,-0.075866871
1730697631.08447,728101376,1728187219,0.99931757,-0.016164406,0.016772013,-0.0286675,-0.148312017,3.5977633,-0.071594454
1730697631.1857,828957184,1728187219,0.999319389,-0.015995375,0.016861951,-0.028645289,-0.149261266,3.59915781,-0.070345603
1730697631.48606,131514624,1728187220,0.99931962,-0.015959452,0.01690804,-0.028630448,-0.14848125,3.598864555,-0.070446104
1730697631.69052,333232128,1728187220,0.999321596,-0.016037796,0.016831378,-0.028563028,-0.14806135,3.607165575,-0.076428942
1730697631.80785,434122752,1728187220,0.999321708,-0.016035302,0.016834987,-0.028557794,-0.148140714,3.605496883,-0.077468328
1730697631.90239,534964736,1728187220,0.999320969,-0.016032664,0.016887697,-0.028554945,-0.14917244,3.605079651,-0.077452518
1730697632.00237,635828480,1728187220,0.999321968,-0.016037977,0.016902596,-0.028507606,-0.149835944,3.603961229,-0.07809037
1730697632.0906,736707840,1728187220,0.999319091,-0.015994501,0.017005028,-0.028571714,-0.151493371,3.606513739,-0.076920666
1730697632.1913,837561600,1728187220,0.999321171,-0.015922322,0.017047438,-0.028514009,-0.150337562,3.604861021,-0.078103155
1730697632.32289,938385152,1728187220,0.999320269,-0.016018537,0.016940796,-0.028555593,-0.150765628,3.600301981,-0.07750199
1730697632.50527,140120320,1728187221,0.999320052,-0.0159907,0.016914639,-0.028593683,-0.151650801,3.605406046,-0.07542263
1730697632.6056,240977408,1728187221,0.99932079,-0.015959343,0.016915304,-0.028585048,-0.15225324,3.603985071,-0.075478993
1730697632.6959,341856512,1728187221,0.999320269,-0.016134506,0.016822248,-0.028559917,-0.147640929,3.596333981,-0.074431457
1730697632.79887,442718464,1728187221,0.999321924,-0.015672999,0.017018542,-0.028642778,-0.149106503,3.6057868,-0.071953028
1730697632.90018,543576064,1728187221,0.999321506,-0.015794212,0.016981813,-0.02861256,-0.149542332,3.603138685,-0.071492724
1730697633.00004,644396544,1728187221,0.999323922,-0.016272082,0.0165456,-0.028516019,-0.145438805,3.600292921,-0.076636851
1730697633.11143,745400320,1728187221,0.999322878,-0.015716478,0.016999404,-0.028596806,-0.151905969,3.60697794,-0.0738388
1730697633.25762,846126592,1728187221,0.999320544,-0.016168293,0.016765526,-0.028564668,-0.145134881,3.600027323,-0.075482279
1730697633.30976,946988544,1728187221,0.999320984,-0.016089254,0.01676985,-0.028591365,-0.145617947,3.600311995,-0.075993814
1730697633.40197,47867648,1728187222,0.999320037,-0.016000644,0.016867728,-0.028616878,-0.14986001,3.608690262,-0.073558092
1730697633.5027,148709632,1728187222,0.999324459,-0.016044471,0.016791301,-0.028482507,-0.146818906,3.599333286,-0.074290566
1730697633.60521,249587456,1728187222,0.999320761,-0.016076994,0.016809924,-0.028582926,-0.148709044,3.609060049,-0.074649096
1730697633.73366,350425600,1728187222,0.9993251,-0.015985427,0.016887419,-0.028436311,-0.146920279,3.599550247,-0.073370345
1730697633.81697,451284480,1728187222,0.999324183,-0.016055075,0.016862189,-0.028444654,-0.145932078,3.599490643,-0.074252456
1730697633.90785,552147712,1728187222,0.999323214,-0.016146234,0.016968573,-0.028363692,-0.143758804,3.600770235,-0.074347273
1730697634.10918,753881856,1728187222,0.999323392,-0.015941822,0.017037913,-0.028431067,-0.146162406,3.608788252,-0.075526714
1730697634.41925,56421632,1728187223,0.999323683,-0.016028041,0.017073589,-0.028350301,-0.145131811,3.607999325,-0.075765073
1730697634.51114,157329408,1728187223,0.999322766,-0.016475849,0.016303779,-0.028579093,-0.14480409,3.605213165,-0.071671233
1730697634.61113,258287104,1728187223,0.999324697,-0.01597001,0.016746804,-0.028542285,-0.14769493,3.605459452,-0.071394503
1730697634.8136,459896320,1728187223,0.999324078,-0.016020204,0.016734288,-0.028542607,-0.147195503,3.605561972,-0.071437806
1730697634.92787,560757504,1728187223,0.999322908,-0.016063569,0.016770696,-0.028538047,-0.147217602,3.604240656,-0.071169429
1730697635.02654,661574656,1728187223,0.999326464,-0.015936088,0.016703554,-0.028524636,-0.14499481,3.605598927,-0.070702948
1730697635.11595,762472704,1728187223,0.999311627,-0.016341308,0.016837452,-0.028735844,-0.145360768,3.602075815,-0.071405888
1730697635.22037,863292672,1728187223,0.999319665,-0.015975307,0.016851431,-0.02865289,-0.1448569,3.602737904,-0.071273826
1730697635.31822,964166912,1728187223,0.999322707,-0.016229929,0.01673218,-0.028473868,-0.144164458,3.604026794,-0.071190208
1730697635.41835,65010432,1728187224,0.999323437,-0.016001364,0.016815777,-0.028528342,-0.145495296,3.606880426,-0.070867069
1730697635.53152,166014208,1728187224,0.999324369,-0.016022442,0.016736684,-0.028530173,-0.142660141,3.600999594,-0.072039984
1730697635.84043,468465408,1728187224,0.999319642,-0.016045477,0.016772389,-0.028661289,-0.145607963,3.609063864,-0.076589055
1730697635.93006,569305600,1728187224,0.999321954,-0.015990453,0.016864049,-0.028557443,-0.146397784,3.599391699,-0.075506426
1730697636.02455,670309888,1728187224,0.999319702,-0.01604772,0.016963987,-0.028545003,-0.145726621,3.600821495,-0.078013986
1730697636.12477,771059200,1728187224,0.999320641,-0.016063284,0.016872841,-0.028557401,-0.146498576,3.601247311,-0.078048751
1730697636.24266,871927552,1728187224,0.99932164,-0.016018251,0.016809779,-0.028584176,-0.148366928,3.604690313,-0.077989273
1730697636.73874,376176640,1728187225,0.999327545,-0.015580157,0.016919103,-0.028555655,-0.146760702,3.599637985,-0.07603693
1730697636.83137,477059328,1728187225,0.999318039,-0.016356144,0.016603128,-0.028641001,-0.149281591,3.608575106,-0.072849043
1730697636.93228,577923584,1728187225,0.999329126,-0.015777894,0.016795157,-0.028465346,-0.143569455,3.601225138,-0.073356055
1730697637.15463,779612416,1728187225,0.999330692,-0.015839954,0.016744469,-0.028406244,-0.142191559,3.604064465,-0.072239965
1730697637.24422,880515584,1728187225,0.99931716,-0.016341518,0.016576106,-0.028694192,-0.148119867,3.608362198,-0.073092267
1730697637.33633,981480448,1728187225,0.999330729,-0.015712338,0.016754262,-0.028468757,-0.144525886,3.599857807,-0.074349694
1730697637.43643,82327552,1728187226,0.999327411,-0.015964649,0.016701218,-0.028477205,-0.144856721,3.60012126,-0.074900068
1730697637.53881,183198976,1728187226,0.999358426,-0.015967352,0.016205193,-0.027661399,-0.152061567,3.61030221,-0.073694542
1730697637.63973,283945728,1728187226,0.999411097,-0.016410119,0.014981599,-0.026147696,-0.164804518,3.609759808,-0.075774737
1730697637.86639,485684480,1728187226,0.999570769,-0.016656178,0.015503432,-0.018451961,-0.162631944,3.605489492,-0.064437054
1730697638.04747,687483136,1728187226,0.999807227,-0.01468121,0.010962687,-0.00705697,-0.121299177,3.615620613,-0.055735856
1730697638.1479,788208896,1728187226,0.99983787,-0.015653441,0.008898663,-0.000079192,-0.127460882,3.621623516,-0.074021325
1730697638.39034,989938944,1728187226,0.999613359,-0.017008153,0.008349331,0.020349892,-0.090362698,3.645525455,-0.085341118
1730697638.6032,191638528,1728187227,0.994744648,-0.013756819,0.012909237,0.100633888,-0.071754567,3.691685677,-0.065964296
1730697638.65668,292527104,1728187227,0.988597744,-0.014866603,0.011622997,0.14939336,-0.036894385,3.718209743,-0.083730944
1730697638.77917,393511168,1728187227,0.98137849,-0.013573396,0.011707558,0.191245754,-0.061315317,3.589514256,-0.08104796
1730697638.88468,494252032,1728187227,0.969670558,-0.01102043,0.013514687,0.243792696,-0.021606628,3.662082672,-0.067093
1730697639.31174,796814080,1728187227,0.941125986,-0.007978389,0.014336791,0.337657623,0.07389757,3.667085409,-0.072476394
1730697639.34197,897692928,1728187227,0.934067059,-0.007076021,0.012848738,0.356796264,0.119493984,3.699928999,-0.071636535
1730697639.36654,998509312,1728187227,0.931289383,-0.007984133,0.013601444,0.363938667,0.157779709,3.749784708,-0.092979513
1730697639.47921,99367936,1728187228,0.928949584,-0.007618438,0.017567368,0.369710719,0.209451929,3.770199537,-0.078665257
1730697639.55928,200226048,1728187228,0.928042286,-0.006467389,0.017835776,0.371991357,0.228116944,3.803013563,-0.078460656
1730697639.95856,603699200,1728187228,0.924726787,-0.000254524,0.007147275,0.380564326,0.343446732,3.913211823,-0.092281133
1730697640.06086,704522496,1728187228,0.924273603,-0.002157797,0.008623656,0.381627106,0.363086671,3.959650993,-0.116916016
1730697640.48655,108091648,1728187229,0.920194913,-0.007487097,0.016096211,0.39105773,0.508715093,4.109912872,-0.092460454
1730697640.56423,208852480,1728187229,0.918548417,-0.007797372,0.016806965,0.394874071,0.541379869,4.125943661,-0.099206381
1730697640.66672,309713664,1728187229,0.917220204,-0.007015555,0.014965053,0.398037574,0.560185492,4.172871113,-0.105218224
1730697640.76578,410575104,1728187229,0.916102472,-0.006815568,0.013819762,0.40064799,0.597094417,4.21343708,-0.095282994
1730697640.86913,511527424,1728187229,0.91449051,-0.007669672,0.015009954,0.404256094,0.625971079,4.243566513,-0.107188754
1730697640.9853,612394496,1728187229,0.912654918,-0.005813443,0.012093243,0.408510639,0.648015201,4.288685322,-0.112482607
1730697641.07352,713149696,1728187229,0.911005107,-0.006602825,0.012507287,0.412152522,0.682412148,4.312677383,-0.100957327
1730697641.27194,914953472,1728187229,0.906429668,-0.005366455,0.010214116,0.422199158,0.725514829,4.405112743,-0.118675247
1730697641.57586,217424128,1728187230,0.895727807,-0.002818917,0.010484543,0.444470255,0.830710292,4.528861046,-0.114745639
1730697641.67644,318292736,1728187230,0.892066817,-0.002336662,0.011925171,0.451740134,0.852986276,4.599902153,-0.142894462
1730697641.80699,419123200,1728187230,0.888115661,-0.002689329,0.013731894,0.459406964,0.896520853,4.621542454,-0.125439182
1730697641.88094,520129280,1728187230,0.885054383,-0.001850629,0.013127715,0.465298824,0.930927873,4.680627823,-0.127330542
1730697642.17857,822622208,1728187230,0.873947822,-0.001490814,0.01328311,0.485835929,1.032365799,4.8452425,-0.139181018
1730697642.38796,24437248,1728187231,0.865176313,-0.000914928,0.013111844,0.501295521,1.096801996,4.977288246,-0.14448005
1730697642.50904,125281280,1728187231,0.8597136,0.000284844,0.011405883,0.510648909,1.120603561,5.038730621,-0.132337168
1730697642.58266,226134272,1728187231,0.852963581,-0.000044992,0.011962062,0.521833344,1.154695868,5.097920895,-0.146413267
1730697642.68845,326974464,1728187231,0.847443558,-0.000194479,0.011654492,0.530757531,1.167577028,5.147420406,-0.142039493
1730697642.79135,427752448,1728187231,0.842115422,-0.000159234,0.010858265,0.539188015,1.198716044,5.192336082,-0.142650127
1730697642.99638,629591296,1728187231,0.832640367,-0.001020258,0.013520166,0.553648066,1.247435689,5.320408344,-0.152533978
1730697643.1131,730428928,1728187231,0.825922448,-0.000493972,0.014871285,0.563587338,1.273531437,5.4029212,-0.151640564
1730697643.19578,831163136,1728187231,0.816254885,-0.00020568,0.01696062,0.577442856,1.302041173,5.486559868,-0.161663055
1730697643.29574,932009216,1728187231,0.806423407,0.000314003,0.017681733,0.591074082,1.322059512,5.548099995,-0.150344148
1730697643.7015,335472896,1728187232,0.794775352,0.004547382,0.013452301,0.606737555,1.336962461,5.58344841,-0.156704009
1730697643.82946,436335360,1728187232,0.754163802,0.009144851,0.01050296,0.656538659,1.377944827,5.842954159,-0.168792173
1730697643.91654,537308672,1728187232,0.749361718,0.010192483,0.010924716,0.661992272,1.388581157,5.924488068,-0.16739659
1730697644.01186,638057984,1728187232,0.742162157,0.007457322,0.014142209,0.670029641,1.389932513,6.034285545,-0.178247645
1730697644.09806,739038208,1728187232,0.733217095,0.005460767,0.0184853,0.67972137,1.41435504,6.117558956,-0.169596255
1730697644.72386,344051200,1728187233,0.693623303,0.002221997,0.020626496,0.720039125,1.430928588,6.63986063,-0.193663016
1730697644.90476,545752064,1728187233,0.695445957,0.004786698,0.018525405,0.718323623,1.395726442,6.76058054,-0.195187777
1730697645.00371,646616576,1728187233,0.700098334,0.00681809,0.01645425,0.713824277,1.394252062,6.80842638,-0.190196946
1730697645.14208,747468800,1728187233,0.706292993,0.007117075,0.017411671,0.707669685,1.387359619,6.876832962,-0.198262766
1730697645.27085,848326400,1728187233,0.713238508,0.011640466,0.014502603,0.700674669,1.461188912,6.957425117,-0.217481703
1730697645.30682,949213184,1728187233,0.710034506,0.013650289,0.011641119,0.703938325,1.408405662,7.060918331,-0.194687128
1730697645.40542,50193152,1728187234,0.709566307,0.011715658,0.013140448,0.704418686,1.405442357,7.150657177,-0.190917
1730697645.50781,150922752,1728187234,0.708153779,0.010170293,0.013441072,0.705857032,1.413887501,7.24225378,-0.193769529
1730697645.60598,251808768,1728187234,0.707346465,0.005117403,0.01621445,0.706662499,1.396683693,7.338125706,-0.176021844
1730697645.70745,352623616,1728187234,0.706729584,0.000466357,0.018261998,0.707247863,1.411162734,7.439221382,-0.187924653
1730697645.91441,554355456,1728187234,0.703579749,0.00012111,0.016475275,0.710425301,1.378572106,7.623416424,-0.202533066
1730697646.00914,655215360,1728187234,0.702255445,0.00007218,0.016346121,0.711737343,1.38769424,7.715110302,-0.213965937
1730697646.11197,756100096,1728187234,0.701602314,0.001394529,0.014709892,0.712415477,1.36389339,7.794784069,-0.22002925
1730697646.21404,856954112,1728187234,0.702059549,0.002908123,0.012634941,0.712000208,1.34198308,7.878383636,-0.216099218
1730697646.42437,58671104,1728187235,0.706775534,0.004352268,0.011346124,0.707333484,1.307300925,8.038381577,-0.199220687
1730697646.62004,260391424,1728187235,0.712355888,0.000233984,0.015949647,0.701637094,1.324818015,8.229558945,-0.21699363
1730697647.02409,663824128,1728187235,0.711001699,0.002924467,0.012074945,0.703080521,1.338016391,8.587020874,-0.24639751
1730697647.14576,764646912,1728187235,0.71150755,0.001551509,0.01330947,0.702550671,1.321369171,8.690207481,-0.234007642
1730697647.22399,865541376,1728187235,0.714698635,0.001995982,0.011686632,0.699332054,1.302688718,8.782879829,-0.231449321
